sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_pn,dim_execution,dim_outer_diameter,description,attributes,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg
гост-33259-2015-300-pn2p5-01-08х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-2.5-01-1-B-Ст.08Х18Н10Т-IV ГОСТ 33259-2015,300,,435,,,,2.5,,,10.45,08Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,08Х18Н10Т,,,,False,гост-33259-2015-300-pn2p5-01,,22,,,395,12,2.5,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 2.5 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=2.5; mass_kg=10.45; material=08Х18Н10Т; execution=1; material_grade=08Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=2.5; outer_diameter=435; bolt_circle_d=395; flange_thickness=22; bolt_d=20; stud_count=12; mass_kg=10.45,,20,01,B,IV,10.45
гост-33259-2015-300-pn2p5-01-10,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-2.5-01-1-B-Ст.10-IV ГОСТ 33259-2015,300,,435,,,,2.5,,,10.45,10,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,10,,,,False,гост-33259-2015-300-pn2p5-01,,22,,,395,12,2.5,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 2.5 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=2.5; mass_kg=10.45; material=10; execution=1; material_grade=10; flange_type=01; seal_face=B; series=IV; pn=2.5; outer_diameter=435; bolt_circle_d=395; flange_thickness=22; bolt_d=20; stud_count=12; mass_kg=10.45,,20,01,B,IV,10.45
гост-33259-2015-300-pn2p5-01-17г1с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-2.5-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,300,,435,,,,2.5,,,10.45,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,False,гост-33259-2015-300-pn2p5-01,,22,,,395,12,2.5,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 2.5 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=2.5; mass_kg=10.45; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=2.5; outer_diameter=435; bolt_circle_d=395; flange_thickness=22; bolt_d=20; stud_count=12; mass_kg=10.45,,20,01,B,IV,10.45
гост-33259-2015-300-pn2p5-01-17г1сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 300-2.5-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,300,,435,,,,2.5,,,10.45,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,True,гост-33259-2015-300-pn2p5-01,,22,,,395,12,2.5,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 2.5 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=2.5; mass_kg=10.45; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=2.5; outer_diameter=435; bolt_circle_d=395; flange_thickness=22; bolt_d=20; stud_count=12; mass_kg=10.45; supervised=Да,,20,01,B,IV,10.45
гост-33259-2015-300-pn2p5-01-13хфа,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-2.5-01-1-B-Ст.13ХФА-IV ГОСТ 33259-2015,300,,435,,,,2.5,,,10.45,13ХФА,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,13ХФА,,,,False,гост-33259-2015-300-pn2p5-01,,22,,,395,12,2.5,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 2.5 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=2.5; mass_kg=10.45; material=13ХФА; execution=1; material_grade=13ХФА; flange_type=01; seal_face=B; series=IV; pn=2.5; outer_diameter=435; bolt_circle_d=395; flange_thickness=22; bolt_d=20; stud_count=12; mass_kg=10.45,,20,01,B,IV,10.45
гост-33259-2015-300-pn6-01-20,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.20-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,20,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,20,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=20; execution=1; material_grade=20; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-09г2с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-09г2сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 300-6-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,True,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6; supervised=Да,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-12х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-12х18н10тP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 300-6-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,True,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6; supervised=Да,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-08х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.08Х18Н10Т-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,08Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,08Х18Н10Т,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=08Х18Н10Т; execution=1; material_grade=08Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-10,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.10-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,10,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,10,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=10; execution=1; material_grade=10; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-17г1с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-17г1сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 300-6-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,True,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6; supervised=Да,,20,01,B,IV,12.6
гост-33259-2015-300-pn6-01-13хфа,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 300-6-01-1-B-Ст.13ХФА-IV ГОСТ 33259-2015,300,,435,,,,6,,,12.6,13ХФА,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,13ХФА,,,,False,гост-33259-2015-300-pn6-01,,24,,,395,12,6,1,435,Изделие по ГОСТ 33259-2015. Тип: 01. DN 300. PN 6 МПа. Исполнение 1.,dn=300; outer_diameter=435; pn=6; mass_kg=12.6; material=13ХФА; execution=1; material_grade=13ХФА; flange_type=01; seal_face=B; series=IV; pn=6; bolt_d=20; flange_thickness=24; stud_count=12; outer_diameter=435; bolt_circle_d=395; mass_kg=12.6,,20,01,B,IV,12.6
гост-33259-2015-350-pn10-01-20,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.20-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,20,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,20,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=20; execution=1; material_grade=20; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-09г2с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-09г2сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 350-10-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,True,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16; supervised=Да,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-12х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-12х18н10тP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 350-10-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,True,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16; supervised=Да,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-08х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.08Х18Н10Т-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,08Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,08Х18Н10Т,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=08Х18Н10Т; execution=1; material_grade=08Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-10,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.10-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,10,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,10,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=10; execution=1; material_grade=10; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-17г1с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-17г1сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 350-10-01-1-B-Ст.17Г1С-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,17Г1С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,17Г1С,,,,True,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=17Г1С; execution=1; material_grade=17Г1С; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16; supervised=Да,,20,01,B,IV,21.6
гост-33259-2015-350-pn10-01-13хфа,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-10-01-1-B-Ст.13ХФА-IV ГОСТ 33259-2015,350,,505,,,,10,,,21.6,13ХФА,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,13ХФА,,,,False,гост-33259-2015-350-pn10-01,,30,,,460,16,10,1,505,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 10 МПа. Исполнение 1.,dn=350; outer_diameter=505; pn=10; mass_kg=21.6; material=13ХФА; execution=1; material_grade=13ХФА; flange_type=01; seal_face=B; series=IV; pn=10; outer_diameter=505; bolt_circle_d=460; flange_thickness=30; mass_kg=21.6; bolt_d=20; stud_count=16,,20,01,B,IV,21.6
гост-33259-2015-350-pn16-01-20,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-16-01-1-B-Ст.20-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,20,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,20,,,,False,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=20; execution=1; material_grade=20; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-09г2с,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-16-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,False,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-09г2сP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 350-16-01-1-B-Ст.09Г2С-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,09Г2С,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,09Г2С,,,,True,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=09Г2С; execution=1; material_grade=09Г2С; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31; supervised=Да,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-12х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-16-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,False,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-12х18н10тP,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец П 350-16-01-1-B-Ст.12Х18Н10Т-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,12Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,12Х18Н10Т,,,,True,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31; supervised=Да,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-08х18н10т,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-16-01-1-B-Ст.08Х18Н10Т-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,08Х18Н10Т,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,08Х18Н10Т,,,,False,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=08Х18Н10Т; execution=1; material_grade=08Х18Н10Т; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31,,24,01,B,IV,31
гост-33259-2015-350-pn16-01-10,ГОСТ 33259-2015,ГОСТ 33259-2015,фланцы,Фланцы,01,Фланец 350-16-01-1-B-Ст.10-IV ГОСТ 33259-2015,350,,520,,,,16,,,31,10,1,pdf/отводы/ГОСТ_33259_2015.pdf,,,,,,1,,10,,,,False,гост-33259-2015-350-pn16-01,,34,,,470,16,16,1,520,Изделие по ГОСТ 33259-2015. Тип: 01. DN 350. PN 16 МПа. Исполнение 1.,dn=350; outer_diameter=520; pn=16; mass_kg=31; material=10; execution=1; material_grade=10; flange_type=01; seal_face=B; series=IV; pn=16; bolt_d=24; outer_diameter=520; bolt_circle_d=470; flange_thickness=34; stud_count=16; mass_kg=31,,24,01,B,IV,31
