sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_with_support,dim_support_d,dim_length,dim_length_l,dim_outer_d_branch,dim_straight_min,dim_straight_min_1,dim_sector_h,dim_semi_sector_h_22_30,dim_semi_sector_h_15,dim_pn_non_aggressive,dim_pn_aggressive,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2
гост-17375-2001-2-400-426-22-180--6-20,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 180° 426х22 Ст20 ГОСТ 17375-2001,400,,426,22,,,,180,600,420,20,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,20,,,180-426х22,False,гост-17375-2001-2-400-426-22-180--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,180-426х22,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 180°. DN 400. Наружный диаметр 426 мм. Толщина стенки 22 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 20. Масса 420 кг.",dn=400; outer_diameter=426; wall_thickness=22; angle=180; radius=600; mass_kg=420; material=20; execution=2; material_grade=20; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=180-426х22,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-45--6-09г2с,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 45° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,45,600,115,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,45-426х24,False,гост-17375-2001-2-400-426-24-45--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,45-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 45°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 115 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=45; radius=600; mass_kg=115; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=45-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-45--6-09г2сP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 45° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,45,600,115,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,45-426х24,True,гост-17375-2001-2-400-426-24-45--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,45-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 45°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 115 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=45; radius=600; mass_kg=115; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=45-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-45--6-12х18н10т,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 45° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,45,600,115,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,45-426х24,False,гост-17375-2001-2-400-426-24-45--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,45-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 45°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 115 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=45; radius=600; mass_kg=115; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=45-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-45--6-12х18н10тP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 45° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,45,600,115,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,45-426х24,True,гост-17375-2001-2-400-426-24-45--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,45-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 45°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 115 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=45; radius=600; mass_kg=115; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=45-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-45--6-20,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 45° 426х24 Ст20 ГОСТ 17375-2001,400,,426,24,,,,45,600,115,20,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,20,,,45-426х24,False,гост-17375-2001-2-400-426-24-45--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,45-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 45°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 20. Масса 115 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=45; radius=600; mass_kg=115; material=20; execution=2; material_grade=20; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=45-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-60--6-09г2с,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 60° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,60,600,153.333,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,60-426х24,False,гост-17375-2001-2-400-426-24-60--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,60-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 60°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 153.333 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=60; radius=600; mass_kg=153.333; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=60-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-60--6-09г2сP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 60° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,60,600,153.333,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,60-426х24,True,гост-17375-2001-2-400-426-24-60--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,60-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 60°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 153.333 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=60; radius=600; mass_kg=153.333; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=60-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-60--6-12х18н10т,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 60° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,60,600,153.333,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,60-426х24,False,гост-17375-2001-2-400-426-24-60--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,60-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 60°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 153.333 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=60; radius=600; mass_kg=153.333; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=60-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-60--6-12х18н10тP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 60° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,60,600,153.333,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,60-426х24,True,гост-17375-2001-2-400-426-24-60--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,60-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 60°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 153.333 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=60; radius=600; mass_kg=153.333; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=60-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-60--6-20,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 60° 426х24 Ст20 ГОСТ 17375-2001,400,,426,24,,,,60,600,153.333,20,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,20,,,60-426х24,False,гост-17375-2001-2-400-426-24-60--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,60-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 60°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 20. Масса 153.333 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=60; radius=600; mass_kg=153.333; material=20; execution=2; material_grade=20; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=60-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-90--6-09г2с,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 90° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,90,600,230,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,90-426х24,False,гост-17375-2001-2-400-426-24-90--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,90-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 90°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 230 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=90; radius=600; mass_kg=230; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=90-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-90--6-09г2сP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 90° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,90,600,230,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,90-426х24,True,гост-17375-2001-2-400-426-24-90--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,90-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 90°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 230 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=90; radius=600; mass_kg=230; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=90-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-90--6-12х18н10т,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 90° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,90,600,230,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,90-426х24,False,гост-17375-2001-2-400-426-24-90--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,90-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 90°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 230 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=90; radius=600; mass_kg=230; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=90-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-90--6-12х18н10тP,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод П 90° 426х24 12Х18Н10Т ГОСТ 17375-2001,400,,426,24,,,,90,600,230,12Х18Н10Т,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,12Х18Н10Т,,,90-426х24,True,гост-17375-2001-2-400-426-24-90--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,90-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 90°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 12Х18Н10Т. Масса 230 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=90; radius=600; mass_kg=230; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=90-426х24; supervised=Да,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-90--6-20,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 90° 426х24 Ст20 ГОСТ 17375-2001,400,,426,24,,,,90,600,230,20,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,20,,,90-426х24,False,гост-17375-2001-2-400-426-24-90--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,90-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 90°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 20. Масса 230 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=90; radius=600; mass_kg=230; material=20; execution=2; material_grade=20; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=90-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
гост-17375-2001-2-400-426-24-180--6-09г2с,ГОСТ 17375-2001,ГОСТ 17375-2001,отводы,Отводы,ОК,Отвод 180° 426х24 09Г2С ГОСТ 17375-2001,400,,426,24,,,,180,600,460,09Г2С,6,pdf/отводы/ГОСТ_17375_2001.pdf,,,,,,2,,09Г2С,,,180-426х24,False,гост-17375-2001-2-400-426-24-180--6,2,3D,1.5DN,приварной,бесшовный,600,600,248,1200,813,180-426х24,"Отвод по ГОСТ 17375-2001. Бесшовный приварной крутоизогнутый. Тип 3D, радиус R≈1.5DN. Угол 180°. DN 400. Наружный диаметр 426 мм. Толщина стенки 24 мм. Исполнение 2. F 600 мм W 346 мм H 248 мм C 1200 мм B 813 мм. Марка стали 09Г2С. Масса 460 кг.",dn=400; outer_diameter=426; wall_thickness=24; angle=180; radius=600; mass_kg=460; material=09Г2С; execution=2; material_grade=09Г2С; bend_type=3D; radius_ratio=1.5DN; connection=приварной; construction=бесшовный; radius_mm=600; f_mm=600; w_mm=346; h_mm=248; c_mm=1200; b_mm=813; gost_designation=180-426х24,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
