sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_thread_size,dim_length_mm,description,attributes,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class
10494-ШП-14-60-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M14х60 Ст20 ГОСТ 10494-80,14,,14,60,,,,,,0.073,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,14,60,,,,,,20,,,,False,10494-ШП-14-60-20,14,60,Крепёж по ГОСТ 10494-1980. Резьба M14. Длина 60 мм. Марка стали 20. Масса 0.073 кг.,dn=14; outer_diameter=14; wall_thickness=60; mass_kg=0.073; material=20; thread_size=14; length_mm=60; material_grade=20; thread_size=14; length_mm=60,,,,
22043-Б-36-40-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M36х40 8.8 ГОСТ 22043-76,36,,36,40,,,,,,3094,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,36,40,,8.8,,,,,,,,False,22043-Б-36-40-8.8,36,40,Крепёж по ГОСТ 22043-1976. Резьба M36. Длина 40 мм. Класс прочности 8.8. Масса 3094 кг.,dn=36; outer_diameter=36; wall_thickness=40; mass_kg=3094; thread_size=36; length_mm=40; strength_class=8.8; thread_size=36; length_mm=40; strength_class=8.8,8.8,,,
22043-Б-36-42-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M36х42 5.8 ГОСТ 22043-76,36,,36,42,,,,,,3300,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,36,42,,5.8,,,,,,,,False,22043-Б-36-42-5.8,36,42,Крепёж по ГОСТ 22043-1976. Резьба M36. Длина 42 мм. Класс прочности 5.8. Масса 3300 кг.,dn=36; outer_diameter=36; wall_thickness=42; mass_kg=3300; thread_size=36; length_mm=42; strength_class=5.8; thread_size=36; length_mm=42; strength_class=5.8,5.8,,,
22043-Б-36-42-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M36х42 8.8 ГОСТ 22043-76,36,,36,42,,,,,,3300,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,36,42,,8.8,,,,,,,,False,22043-Б-36-42-8.8,36,42,Крепёж по ГОСТ 22043-1976. Резьба M36. Длина 42 мм. Класс прочности 8.8. Масса 3300 кг.,dn=36; outer_diameter=36; wall_thickness=42; mass_kg=3300; thread_size=36; length_mm=42; strength_class=8.8; thread_size=36; length_mm=42; strength_class=8.8,8.8,,,
22043-Б-36-45-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M36х45 5.8 ГОСТ 22043-76,36,,36,45,,,,,,3438,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,36,45,,5.8,,,,,,,,False,22043-Б-36-45-5.8,36,45,Крепёж по ГОСТ 22043-1976. Резьба M36. Длина 45 мм. Класс прочности 5.8. Масса 3438 кг.,dn=36; outer_diameter=36; wall_thickness=45; mass_kg=3438; thread_size=36; length_mm=45; strength_class=5.8; thread_size=36; length_mm=45; strength_class=5.8,5.8,,,
22043-Б-36-45-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M36х45 8.8 ГОСТ 22043-76,36,,36,45,,,,,,3438,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,36,45,,8.8,,,,,,,,False,22043-Б-36-45-8.8,36,45,Крепёж по ГОСТ 22043-1976. Резьба M36. Длина 45 мм. Класс прочности 8.8. Масса 3438 кг.,dn=36; outer_diameter=36; wall_thickness=45; mass_kg=3438; thread_size=36; length_mm=45; strength_class=8.8; thread_size=36; length_mm=45; strength_class=8.8,8.8,,,
22043-Б-42-10-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х10 5.8 ГОСТ 22043-76,42,,42,10,,,,,,2258,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,10,,5.8,,,,,,,,False,22043-Б-42-10-5.8,42,10,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 10 мм. Класс прочности 5.8. Масса 2258 кг.,dn=42; outer_diameter=42; wall_thickness=10; mass_kg=2258; thread_size=42; length_mm=10; strength_class=5.8; thread_size=42; length_mm=10; strength_class=5.8,5.8,,,
22043-Б-42-10-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х10 8.8 ГОСТ 22043-76,42,,42,10,,,,,,2258,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,10,,8.8,,,,,,,,False,22043-Б-42-10-8.8,42,10,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 10 мм. Класс прочности 8.8. Масса 2258 кг.,dn=42; outer_diameter=42; wall_thickness=10; mass_kg=2258; thread_size=42; length_mm=10; strength_class=8.8; thread_size=42; length_mm=10; strength_class=8.8,8.8,,,
22043-Б-42-12-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х12 5.8 ГОСТ 22043-76,42,,42,12,,,,,,2447,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,12,,5.8,,,,,,,,False,22043-Б-42-12-5.8,42,12,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 12 мм. Класс прочности 5.8. Масса 2447 кг.,dn=42; outer_diameter=42; wall_thickness=12; mass_kg=2447; thread_size=42; length_mm=12; strength_class=5.8; thread_size=42; length_mm=12; strength_class=5.8,5.8,,,
22043-Б-42-12-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х12 8.8 ГОСТ 22043-76,42,,42,12,,,,,,2447,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,12,,8.8,,,,,,,,False,22043-Б-42-12-8.8,42,12,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 12 мм. Класс прочности 8.8. Масса 2447 кг.,dn=42; outer_diameter=42; wall_thickness=12; mass_kg=2447; thread_size=42; length_mm=12; strength_class=8.8; thread_size=42; length_mm=12; strength_class=8.8,8.8,,,
22043-Б-42-14-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х14 5.8 ГОСТ 22043-76,42,,42,14,,,,,,2635,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,14,,5.8,,,,,,,,False,22043-Б-42-14-5.8,42,14,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 14 мм. Класс прочности 5.8. Масса 2635 кг.,dn=42; outer_diameter=42; wall_thickness=14; mass_kg=2635; thread_size=42; length_mm=14; strength_class=5.8; thread_size=42; length_mm=14; strength_class=5.8,5.8,,,
22043-Б-42-14-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х14 8.8 ГОСТ 22043-76,42,,42,14,,,,,,2635,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,14,,8.8,,,,,,,,False,22043-Б-42-14-8.8,42,14,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 14 мм. Класс прочности 8.8. Масса 2635 кг.,dn=42; outer_diameter=42; wall_thickness=14; mass_kg=2635; thread_size=42; length_mm=14; strength_class=8.8; thread_size=42; length_mm=14; strength_class=8.8,8.8,,,
22043-Б-42-16-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х16 5.8 ГОСТ 22043-76,42,,42,16,,,,,,2823,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,16,,5.8,,,,,,,,False,22043-Б-42-16-5.8,42,16,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 16 мм. Класс прочности 5.8. Масса 2823 кг.,dn=42; outer_diameter=42; wall_thickness=16; mass_kg=2823; thread_size=42; length_mm=16; strength_class=5.8; thread_size=42; length_mm=16; strength_class=5.8,5.8,,,
22043-Б-42-16-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х16 8.8 ГОСТ 22043-76,42,,42,16,,,,,,2823,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,16,,8.8,,,,,,,,False,22043-Б-42-16-8.8,42,16,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 16 мм. Класс прочности 8.8. Масса 2823 кг.,dn=42; outer_diameter=42; wall_thickness=16; mass_kg=2823; thread_size=42; length_mm=16; strength_class=8.8; thread_size=42; length_mm=16; strength_class=8.8,8.8,,,
22043-Б-42-18-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х18 5.8 ГОСТ 22043-76,42,,42,18,,,,,,3011,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,18,,5.8,,,,,,,,False,22043-Б-42-18-5.8,42,18,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 18 мм. Класс прочности 5.8. Масса 3011 кг.,dn=42; outer_diameter=42; wall_thickness=18; mass_kg=3011; thread_size=42; length_mm=18; strength_class=5.8; thread_size=42; length_mm=18; strength_class=5.8,5.8,,,
22043-Б-42-18-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х18 8.8 ГОСТ 22043-76,42,,42,18,,,,,,3011,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,18,,8.8,,,,,,,,False,22043-Б-42-18-8.8,42,18,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 18 мм. Класс прочности 8.8. Масса 3011 кг.,dn=42; outer_diameter=42; wall_thickness=18; mass_kg=3011; thread_size=42; length_mm=18; strength_class=8.8; thread_size=42; length_mm=18; strength_class=8.8,8.8,,,
22043-Б-42-20-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х20 5.8 ГОСТ 22043-76,42,,42,20,,,,,,3199,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,20,,5.8,,,,,,,,False,22043-Б-42-20-5.8,42,20,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 20 мм. Класс прочности 5.8. Масса 3199 кг.,dn=42; outer_diameter=42; wall_thickness=20; mass_kg=3199; thread_size=42; length_mm=20; strength_class=5.8; thread_size=42; length_mm=20; strength_class=5.8,5.8,,,
22043-Б-42-20-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х20 8.8 ГОСТ 22043-76,42,,42,20,,,,,,3199,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,20,,8.8,,,,,,,,False,22043-Б-42-20-8.8,42,20,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 20 мм. Класс прочности 8.8. Масса 3199 кг.,dn=42; outer_diameter=42; wall_thickness=20; mass_kg=3199; thread_size=42; length_mm=20; strength_class=8.8; thread_size=42; length_mm=20; strength_class=8.8,8.8,,,
22043-Б-42-22-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х22 5.8 ГОСТ 22043-76,42,,42,22,,,,,,3388,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,22,,5.8,,,,,,,,False,22043-Б-42-22-5.8,42,22,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 22 мм. Класс прочности 5.8. Масса 3388 кг.,dn=42; outer_diameter=42; wall_thickness=22; mass_kg=3388; thread_size=42; length_mm=22; strength_class=5.8; thread_size=42; length_mm=22; strength_class=5.8,5.8,,,
22043-Б-42-22-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х22 8.8 ГОСТ 22043-76,42,,42,22,,,,,,3388,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,22,,8.8,,,,,,,,False,22043-Б-42-22-8.8,42,22,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 22 мм. Класс прочности 8.8. Масса 3388 кг.,dn=42; outer_diameter=42; wall_thickness=22; mass_kg=3388; thread_size=42; length_mm=22; strength_class=8.8; thread_size=42; length_mm=22; strength_class=8.8,8.8,,,
22043-Б-42-25-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х25 5.8 ГОСТ 22043-76,42,,42,25,,,,,,3576,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,25,,5.8,,,,,,,,False,22043-Б-42-25-5.8,42,25,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 25 мм. Класс прочности 5.8. Масса 3576 кг.,dn=42; outer_diameter=42; wall_thickness=25; mass_kg=3576; thread_size=42; length_mm=25; strength_class=5.8; thread_size=42; length_mm=25; strength_class=5.8,5.8,,,
22043-Б-42-25-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х25 8.8 ГОСТ 22043-76,42,,42,25,,,,,,3576,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,25,,8.8,,,,,,,,False,22043-Б-42-25-8.8,42,25,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 25 мм. Класс прочности 8.8. Масса 3576 кг.,dn=42; outer_diameter=42; wall_thickness=25; mass_kg=3576; thread_size=42; length_mm=25; strength_class=8.8; thread_size=42; length_mm=25; strength_class=8.8,8.8,,,
22043-Б-42-28-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х28 5.8 ГОСТ 22043-76,42,,42,28,,,,,,3764,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,28,,5.8,,,,,,,,False,22043-Б-42-28-5.8,42,28,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 28 мм. Класс прочности 5.8. Масса 3764 кг.,dn=42; outer_diameter=42; wall_thickness=28; mass_kg=3764; thread_size=42; length_mm=28; strength_class=5.8; thread_size=42; length_mm=28; strength_class=5.8,5.8,,,
22043-Б-42-28-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х28 8.8 ГОСТ 22043-76,42,,42,28,,,,,,3764,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,28,,8.8,,,,,,,,False,22043-Б-42-28-8.8,42,28,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 28 мм. Класс прочности 8.8. Масса 3764 кг.,dn=42; outer_diameter=42; wall_thickness=28; mass_kg=3764; thread_size=42; length_mm=28; strength_class=8.8; thread_size=42; length_mm=28; strength_class=8.8,8.8,,,
22043-Б-42-30-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х30 5.8 ГОСТ 22043-76,42,,42,30,,,,,,3952,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,30,,5.8,,,,,,,,False,22043-Б-42-30-5.8,42,30,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 30 мм. Класс прочности 5.8. Масса 3952 кг.,dn=42; outer_diameter=42; wall_thickness=30; mass_kg=3952; thread_size=42; length_mm=30; strength_class=5.8; thread_size=42; length_mm=30; strength_class=5.8,5.8,,,
22043-Б-42-30-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х30 8.8 ГОСТ 22043-76,42,,42,30,,,,,,3952,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,30,,8.8,,,,,,,,False,22043-Б-42-30-8.8,42,30,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 30 мм. Класс прочности 8.8. Масса 3952 кг.,dn=42; outer_diameter=42; wall_thickness=30; mass_kg=3952; thread_size=42; length_mm=30; strength_class=8.8; thread_size=42; length_mm=30; strength_class=8.8,8.8,,,
22043-Б-42-32-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х32 5.8 ГОСТ 22043-76,42,,42,32,,,,,,4234,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,32,,5.8,,,,,,,,False,22043-Б-42-32-5.8,42,32,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 32 мм. Класс прочности 5.8. Масса 4234 кг.,dn=42; outer_diameter=42; wall_thickness=32; mass_kg=4234; thread_size=42; length_mm=32; strength_class=5.8; thread_size=42; length_mm=32; strength_class=5.8,5.8,,,
22043-Б-42-32-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х32 8.8 ГОСТ 22043-76,42,,42,32,,,,,,4234,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,32,,8.8,,,,,,,,False,22043-Б-42-32-8.8,42,32,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 32 мм. Класс прочности 8.8. Масса 4234 кг.,dn=42; outer_diameter=42; wall_thickness=32; mass_kg=4234; thread_size=42; length_mm=32; strength_class=8.8; thread_size=42; length_mm=32; strength_class=8.8,8.8,,,
22043-Б-42-35-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х35 5.8 ГОСТ 22043-76,42,,42,35,,,,,,4517,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,35,,5.8,,,,,,,,False,22043-Б-42-35-5.8,42,35,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 35 мм. Класс прочности 5.8. Масса 4517 кг.,dn=42; outer_diameter=42; wall_thickness=35; mass_kg=4517; thread_size=42; length_mm=35; strength_class=5.8; thread_size=42; length_mm=35; strength_class=5.8,5.8,,,
22043-Б-42-35-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х35 8.8 ГОСТ 22043-76,42,,42,35,,,,,,4517,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,35,,8.8,,,,,,,,False,22043-Б-42-35-8.8,42,35,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 35 мм. Класс прочности 8.8. Масса 4517 кг.,dn=42; outer_diameter=42; wall_thickness=35; mass_kg=4517; thread_size=42; length_mm=35; strength_class=8.8; thread_size=42; length_mm=35; strength_class=8.8,8.8,,,
22043-Б-42-38-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х38 5.8 ГОСТ 22043-76,42,,42,38,,,,,,4705,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,38,,5.8,,,,,,,,False,22043-Б-42-38-5.8,42,38,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 38 мм. Класс прочности 5.8. Масса 4705 кг.,dn=42; outer_diameter=42; wall_thickness=38; mass_kg=4705; thread_size=42; length_mm=38; strength_class=5.8; thread_size=42; length_mm=38; strength_class=5.8,5.8,,,
22043-Б-42-38-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M42х38 8.8 ГОСТ 22043-76,42,,42,38,,,,,,4705,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,42,38,,8.8,,,,,,,,False,22043-Б-42-38-8.8,42,38,Крепёж по ГОСТ 22043-1976. Резьба M42. Длина 38 мм. Класс прочности 8.8. Масса 4705 кг.,dn=42; outer_diameter=42; wall_thickness=38; mass_kg=4705; thread_size=42; length_mm=38; strength_class=8.8; thread_size=42; length_mm=38; strength_class=8.8,8.8,,,
22043-Б-48-10-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х10 5.8 ГОСТ 22043-76,48,,48,10,,,,,,3209,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,10,,5.8,,,,,,,,False,22043-Б-48-10-5.8,48,10,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 10 мм. Класс прочности 5.8. Масса 3209 кг.,dn=48; outer_diameter=48; wall_thickness=10; mass_kg=3209; thread_size=48; length_mm=10; strength_class=5.8; thread_size=48; length_mm=10; strength_class=5.8,5.8,,,
22043-Б-48-10-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х10 8.8 ГОСТ 22043-76,48,,48,10,,,,,,3209,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,10,,8.8,,,,,,,,False,22043-Б-48-10-8.8,48,10,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 10 мм. Класс прочности 8.8. Масса 3209 кг.,dn=48; outer_diameter=48; wall_thickness=10; mass_kg=3209; thread_size=48; length_mm=10; strength_class=8.8; thread_size=48; length_mm=10; strength_class=8.8,8.8,,,
22043-Б-48-12-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х12 5.8 ГОСТ 22043-76,48,,48,12,,,,,,3456,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,12,,5.8,,,,,,,,False,22043-Б-48-12-5.8,48,12,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 12 мм. Класс прочности 5.8. Масса 3456 кг.,dn=48; outer_diameter=48; wall_thickness=12; mass_kg=3456; thread_size=48; length_mm=12; strength_class=5.8; thread_size=48; length_mm=12; strength_class=5.8,5.8,,,
22043-Б-48-12-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х12 8.8 ГОСТ 22043-76,48,,48,12,,,,,,3456,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,12,,8.8,,,,,,,,False,22043-Б-48-12-8.8,48,12,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 12 мм. Класс прочности 8.8. Масса 3456 кг.,dn=48; outer_diameter=48; wall_thickness=12; mass_kg=3456; thread_size=48; length_mm=12; strength_class=8.8; thread_size=48; length_mm=12; strength_class=8.8,8.8,,,
22043-Б-48-14-5.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х14 5.8 ГОСТ 22043-76,48,,48,14,,,,,,3702,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,14,,5.8,,,,,,,,False,22043-Б-48-14-5.8,48,14,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 14 мм. Класс прочности 5.8. Масса 3702 кг.,dn=48; outer_diameter=48; wall_thickness=14; mass_kg=3702; thread_size=48; length_mm=14; strength_class=5.8; thread_size=48; length_mm=14; strength_class=5.8,5.8,,,
22043-Б-48-14-8.8,ГОСТ 22043-1976,ГОСТ 22043-1976,крепеж,Болт фундаментный,Б,Болт M48х14 8.8 ГОСТ 22043-76,48,,48,14,,,,,,3702,,6,pdf/крепеж/ГОСТ_22043_1976.pdf,48,14,,8.8,,,,,,,,False,22043-Б-48-14-8.8,48,14,Крепёж по ГОСТ 22043-1976. Резьба M48. Длина 14 мм. Класс прочности 8.8. Масса 3702 кг.,dn=48; outer_diameter=48; wall_thickness=14; mass_kg=3702; thread_size=48; length_mm=14; strength_class=8.8; thread_size=48; length_mm=14; strength_class=8.8,8.8,,,
