sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_wall_branch,equal_pass,dim_equal_pass,woo_type
sto-95-127-2-900-920-10--108-1-10х17н13м2т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 10Х17Н13М2Т СТО 95.127-2013,900,100,920,10,108,4,,,,,10Х17Н13М2Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Х17Н13М2Т,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 10Х17Н13М2Т. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-12х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 12Х18Н10Т СТО 95.127-2013,900,100,920,10,108,4,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-12х18н10тP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 920х10-108х4 12Х18Н10Т СТО 95.127-2013,900,100,920,10,108,4,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,920х10-108х4,True,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4; supervised=Да,108,4,,,simple
sto-95-127-2-900-920-10--108-1-13хфа,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 13ХФА СТО 95.127-2013,900,100,920,10,108,4,,,,,13ХФА,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,13ХФА,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 13ХФА. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-15гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 15ГС СТО 95.127-2013,900,100,920,10,108,4,,,,,15ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,15ГС,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 15ГС. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=15ГС; execution=2; material_grade=15ГС; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-17г1с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 17Г1С СТО 95.127-2013,900,100,920,10,108,4,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-17г1сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 920х10-108х4 17Г1С СТО 95.127-2013,900,100,920,10,108,4,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,920х10-108х4,True,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4; supervised=Да,108,4,,,simple
sto-95-127-2-900-920-10--108-1-17г1с-у,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 17Г1С-У СТО 95.127-2013,900,100,920,10,108,4,,,,,17Г1С-У,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С-У,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 17Г1С-У. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-17гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 17ГС СТО 95.127-2013,900,100,920,10,108,4,,,,,17ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17ГС,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 17ГС. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--108-1-20,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-108х4 Ст20 СТО 95.127-2013,900,100,920,10,108,4,,,,,20,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,20,,,920х10-108х4,False,sto-95-127-2-900-920-10--108-1,2,920х10-108х4,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-108х4 мм. DN отвода 100. Исполнение 2. Марка стали 20. Условное обозначение: 920х10-108х4.,dn=900; dn_branch=100; outer_diameter=920; wall_thickness=10; material=20; execution=2; material_grade=20; outer_d_branch=108; wall_branch=4; gost_designation=920х10-108х4,108,4,,,simple
sto-95-127-2-900-920-10--219-1-08х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 08Х18Н10Т СТО 95.127-2013,900,200,920,10,219,7,,,,,08Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,08Х18Н10Т,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 08Х18Н10Т. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-09г2с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 09Г2С СТО 95.127-2013,900,200,920,10,219,7,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,09Г2С,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-09г2сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 920х10-219х7 09Г2С СТО 95.127-2013,900,200,920,10,219,7,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,09Г2С,,,920х10-219х7,True,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7; supervised=Да,219,7,,,simple
sto-95-127-2-900-920-10--219-1-10,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 Ст10 СТО 95.127-2013,900,200,920,10,219,7,,,,,10,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 10. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=10; execution=2; material_grade=10; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-10г2,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 10Г2 СТО 95.127-2013,900,200,920,10,219,7,,,,,10Г2,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Г2,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 10Г2. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-10г2с1,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 10Г2С1 СТО 95.127-2013,900,200,920,10,219,7,,,,,10Г2С1,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Г2С1,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 10Г2С1. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=10Г2С1; execution=2; material_grade=10Г2С1; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-10х17н13м2т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 10Х17Н13М2Т СТО 95.127-2013,900,200,920,10,219,7,,,,,10Х17Н13М2Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Х17Н13М2Т,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 10Х17Н13М2Т. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-12х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 12Х18Н10Т СТО 95.127-2013,900,200,920,10,219,7,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-12х18н10тP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 920х10-219х7 12Х18Н10Т СТО 95.127-2013,900,200,920,10,219,7,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,920х10-219х7,True,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7; supervised=Да,219,7,,,simple
sto-95-127-2-900-920-10--219-1-13хфа,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 13ХФА СТО 95.127-2013,900,200,920,10,219,7,,,,,13ХФА,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,13ХФА,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 13ХФА. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-15гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 15ГС СТО 95.127-2013,900,200,920,10,219,7,,,,,15ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,15ГС,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 15ГС. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=15ГС; execution=2; material_grade=15ГС; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-17г1с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 920х10-219х7 17Г1С СТО 95.127-2013,900,200,920,10,219,7,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,920х10-219х7,False,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7,219,7,,,simple
sto-95-127-2-900-920-10--219-1-17г1сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 920х10-219х7 17Г1С СТО 95.127-2013,900,200,920,10,219,7,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,920х10-219х7,True,sto-95-127-2-900-920-10--219-1,2,920х10-219х7,Тройник переходной по СТО 95.127-2013. Тип: ТС. DN 900. Размеры 920х10-219х7 мм. DN отвода 200. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 920х10-219х7.,dn=900; dn_branch=200; outer_diameter=920; wall_thickness=10; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=219; wall_branch=7; gost_designation=920х10-219х7; supervised=Да,219,7,,,simple
