sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_straight_length,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_temperature_c,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-321-05-407-125-159-22-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 159х22 исп. 407 PN 13.73 12Х1МФ СТО 321.05-2009,125,,159,22,,,13.73,30,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,407,,12Х1МФ,,,30°-159х22-60хх340-R650-407,False,sto-321-05-407-125-159-22-30-1373,407,60,,340,340,174,,17.5,19.8,117,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-159х22-60хх340-R650-407,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 125. Наружный диаметр 159 мм. Толщина стенки 22 мм. Исполнение 407. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 340 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=159; wall_thickness=22; pn=13.73; angle=30; radius=650; material=12Х1МФ; execution=407; material_grade=12Х1МФ; straight_length=60; straight_length_1=; arc_length=340; developed_length=340; developed_b=174; height_h=; wall_s1=17.5; wall_sk=19.8; inner_diameter=117; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-159х22-60хх340-R650-407
sto-321-05-408-125-159-22-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 159х22 исп. 408 PN 13.73 12Х1МФ СТО 321.05-2009,125,,159,22,,,13.73,45,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,408,,12Х1МФ,,,45°-159х22-60хх511-R650-408,False,sto-321-05-408-125-159-22-45-1373,408,60,,511,511,269,,17.5,19.8,117,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-159х22-60хх511-R650-408,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 125. Наружный диаметр 159 мм. Толщина стенки 22 мм. Исполнение 408. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 511 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=159; wall_thickness=22; pn=13.73; angle=45; radius=650; material=12Х1МФ; execution=408; material_grade=12Х1МФ; straight_length=60; straight_length_1=; arc_length=511; developed_length=511; developed_b=269; height_h=; wall_s1=17.5; wall_sk=19.8; inner_diameter=117; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-159х22-60хх511-R650-408
sto-321-05-409-125-159-22-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 159х22 исп. 409 PN 13.73 12Х1МФ СТО 321.05-2009,125,,159,22,,,13.73,60,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,409,,12Х1МФ,,,60°-159х22-60хх681-R650-409,False,sto-321-05-409-125-159-22-60-1373,409,60,,681,681,375,,17.5,19.8,117,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-159х22-60хх681-R650-409,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 125. Наружный диаметр 159 мм. Толщина стенки 22 мм. Исполнение 409. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 681 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=159; wall_thickness=22; pn=13.73; angle=60; radius=650; material=12Х1МФ; execution=409; material_grade=12Х1МФ; straight_length=60; straight_length_1=; arc_length=681; developed_length=681; developed_b=375; height_h=; wall_s1=17.5; wall_sk=19.8; inner_diameter=117; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-159х22-60хх681-R650-409
sto-321-05-410-125-159-22-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 159х22 исп. 410 PN 13.73 12Х1МФ СТО 321.05-2009,125,,159,22,,,13.73,90,650,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,410,,12Х1МФ,,,90°-159х22-60хх1021-R650-410,False,sto-321-05-410-125-159-22-90-1373,410,60,,1021,1021,650,,17.5,19.8,117,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-159х22-60хх1021-R650-410,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 125. Наружный диаметр 159 мм. Толщина стенки 22 мм. Исполнение 410. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 1021 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=125; outer_diameter=159; wall_thickness=22; pn=13.73; angle=90; radius=650; material=12Х1МФ; execution=410; material_grade=12Х1МФ; straight_length=60; straight_length_1=; arc_length=1021; developed_length=1021; developed_b=650; height_h=; wall_s1=17.5; wall_sk=19.8; inner_diameter=117; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-159х22-60хх1021-R650-410
sto-321-05-411-150-194-25-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 194х25 исп. 411 PN 13.73 12Х1МФ СТО 321.05-2009,150,,194,25,,,13.73,15,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,411,,12Х1МФ,,,15°-194х25-хх196-R750-411,False,sto-321-05-411-150-194-25-15-1373,411,,,196,196,99,,19.8,21.5,146,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,15°-194х25-хх196-R750-411,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 150. Наружный диаметр 194 мм. Толщина стенки 25 мм. Исполнение 411. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 196 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=194; wall_thickness=25; pn=13.73; angle=15; radius=750; material=12Х1МФ; execution=411; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=196; developed_length=196; developed_b=99; height_h=; wall_s1=19.8; wall_sk=21.5; inner_diameter=146; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-194х25-хх196-R750-411
sto-321-05-412-150-194-25-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 194х25 исп. 412 PN 13.73 12Х1МФ СТО 321.05-2009,150,,194,25,,,13.73,30,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,412,,12Х1МФ,,,30°-194х25-хх393-R750-412,False,sto-321-05-412-150-194-25-30-1373,412,,,393,393,201,,19.8,21.5,146,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-194х25-хх393-R750-412,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 150. Наружный диаметр 194 мм. Толщина стенки 25 мм. Исполнение 412. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 393 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=194; wall_thickness=25; pn=13.73; angle=30; radius=750; material=12Х1МФ; execution=412; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=393; developed_length=393; developed_b=201; height_h=; wall_s1=19.8; wall_sk=21.5; inner_diameter=146; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-194х25-хх393-R750-412
sto-321-05-413-150-194-25-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 194х25 исп. 413 PN 13.73 12Х1МФ СТО 321.05-2009,150,,194,25,,,13.73,45,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,413,,12Х1МФ,,,45°-194х25-хх589-R750-413,False,sto-321-05-413-150-194-25-45-1373,413,,,589,589,311,,19.8,21.5,146,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-194х25-хх589-R750-413,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 150. Наружный диаметр 194 мм. Толщина стенки 25 мм. Исполнение 413. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 589 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=194; wall_thickness=25; pn=13.73; angle=45; radius=750; material=12Х1МФ; execution=413; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=589; developed_length=589; developed_b=311; height_h=; wall_s1=19.8; wall_sk=21.5; inner_diameter=146; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-194х25-хх589-R750-413
sto-321-05-414-150-194-25-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 194х25 исп. 414 PN 13.73 12Х1МФ СТО 321.05-2009,150,,194,25,,,13.73,60,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,414,,12Х1МФ,,,60°-194х25-хх785-R750-414,False,sto-321-05-414-150-194-25-60-1373,414,,,785,785,433,,19.8,21.5,146,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,60°-194х25-хх785-R750-414,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 150. Наружный диаметр 194 мм. Толщина стенки 25 мм. Исполнение 414. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 785 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=194; wall_thickness=25; pn=13.73; angle=60; radius=750; material=12Х1МФ; execution=414; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=785; developed_length=785; developed_b=433; height_h=; wall_s1=19.8; wall_sk=21.5; inner_diameter=146; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-194х25-хх785-R750-414
sto-321-05-415-150-194-25-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 194х25 исп. 415 PN 13.73 12Х1МФ СТО 321.05-2009,150,,194,25,,,13.73,90,750,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,415,,12Х1МФ,,,90°-194х25-хх1178-R750-415,False,sto-321-05-415-150-194-25-90-1373,415,,,1178,1178,750,,19.8,21.5,146,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,90°-194х25-хх1178-R750-415,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 150. Наружный диаметр 194 мм. Толщина стенки 25 мм. Исполнение 415. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 1178 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=150; outer_diameter=194; wall_thickness=25; pn=13.73; angle=90; radius=750; material=12Х1МФ; execution=415; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=1178; developed_length=1178; developed_b=750; height_h=; wall_s1=19.8; wall_sk=21.5; inner_diameter=146; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-194х25-хх1178-R750-415
sto-321-05-416-175-219-28-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 219х28 исп. 416 PN 13.73 12Х1МФ СТО 321.05-2009,175,,219,28,,,13.73,15,850,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,416,,12Х1МФ,,,15°-219х28-65хх223-R850-416,False,sto-321-05-416-175-219-28-15-1373,416,65,,223,223,112,,22.5,24,164,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,15°-219х28-65хх223-R850-416,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 175. Наружный диаметр 219 мм. Толщина стенки 28 мм. Исполнение 416. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 223 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=219; wall_thickness=28; pn=13.73; angle=15; radius=850; material=12Х1МФ; execution=416; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=223; developed_length=223; developed_b=112; height_h=; wall_s1=22.5; wall_sk=24; inner_diameter=164; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-219х28-65хх223-R850-416
sto-321-05-417-175-219-28-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 219х28 исп. 417 PN 13.73 12Х1МФ СТО 321.05-2009,175,,219,28,,,13.73,30,850,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,417,,12Х1МФ,,,30°-219х28-65хх445-R850-417,False,sto-321-05-417-175-219-28-30-1373,417,65,,445,445,228,,22.5,24,164,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,30°-219х28-65хх445-R850-417,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 175. Наружный диаметр 219 мм. Толщина стенки 28 мм. Исполнение 417. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 445 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=219; wall_thickness=28; pn=13.73; angle=30; radius=850; material=12Х1МФ; execution=417; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=445; developed_length=445; developed_b=228; height_h=; wall_s1=22.5; wall_sk=24; inner_diameter=164; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-219х28-65хх445-R850-417
sto-321-05-418-175-219-28-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 219х28 исп. 418 PN 13.73 12Х1МФ СТО 321.05-2009,175,,219,28,,,13.73,45,850,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,418,,12Х1МФ,,,45°-219х28-65хх668-R850-418,False,sto-321-05-418-175-219-28-45-1373,418,65,,668,668,352,,22.5,24,164,545,13.73 МПа при 545°C,расчётная по формуле 5.2,Нет,html:321.05,45°-219х28-65хх668-R850-418,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 175. Наружный диаметр 219 мм. Толщина стенки 28 мм. Исполнение 418. PN 13.73 МПа. Температура 545°C. 13.73 МПа при 545°C. развёртка 668 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=175; outer_diameter=219; wall_thickness=28; pn=13.73; angle=45; radius=850; material=12Х1МФ; execution=418; material_grade=12Х1МФ; straight_length=65; straight_length_1=; arc_length=668; developed_length=668; developed_b=352; height_h=; wall_s1=22.5; wall_sk=24; inner_diameter=164; temperature_c=545; pressure_group=13.73 МПа при 545°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-219х28-65хх668-R850-418
