sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,description,attributes,dim_dim_0,dim_dim_1,dim_dim_2,dim_dim_7,dim_dim_8,dim_dim_9,dim_dim_10,dim_dim_5,dim_dim_13,dim_dim_14,dim_dim_15,dim_dim_16,dim_dim_17,dim_dim_18,dim_dim_т,dim_dim_в,dim_dim_3,dim_dim_w,dim_dim_н,dim_dim_с
гост-15150-1969-ар-3-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 3 (ГОСТ 15150-1969),3,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 3.,dn=3; dim_0=Теплый умеренный; dim_2=+30; dim_8=75 при +15; dim_10=4,Теплый умеренный,,+30,,75 при +15,,4,,,,,,,,,,,,,
гост-15150-1969-ар-4и5-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 4и5 (ГОСТ 15150-1969),4и5,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 4и5.,dn=4и5; dim_0=Теплый сухой умеренный; dim_2=+38; dim_8=65 при +15; dim_10=5,Теплый сухой умеренный,,+38,,65 при +15,,5,,,,,,,,,,,,,
гост-15150-1969-ар-3аи4-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 3аи4 (ГОСТ 15150-1969),3аи4,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 3аи4.,dn=3аи4; dim_0=Теплый переходный; dim_2=+35; dim_8=50 при +27; dim_10=6,Теплый переходный,,+35,,50 при +27,,6,,,,,,,,,,,,,
гост-15150-1969-ар-5-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 5 (ГОСТ 15150-1969),5,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 5.,dn=5; dim_0=Мягкий теплый сухой; dim_2=+35; dim_8=50 при +27; dim_10=7,Мягкий теплый сухой,,+35,,50 при +27,,7,,,,,,,,,,,,,
гост-15150-1969-ар-2-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 2 (ГОСТ 15150-1969),2,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 2.,dn=2; dim_0=Теплый влажный; dim_2=+35; dim_8=80 при +22; dim_10=9,Теплый влажный,,+35,,80 при +22,,9,,,,,,,,,,,,,
гост-15150-1969-ар-1-none-none-none-71,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 1 (ГОСТ 15150-1969),1,,,,,,,,,71,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 1.,dn=1; dim_0=Теплый влажный равномерный; dim_2=+33; dim_8=80 при +27; dim_10=10,Теплый влажный равномерный,,+33,,80 при +27,,10,,,,,,,,,,,,,
гост-15150-1969-ар--ограниченная-none-none-none-85,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN -ограниченная, (ГОСТ 15150-1969)","-ограниченная,",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN -ограниченная,.","dn=-ограниченная,",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар--средняя-none-none-none-85,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN -средняя, (ГОСТ 15150-1969)","-средняя,",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN -средняя,.","dn=-средняя,",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар--общая-none-none-none-85,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN -общая, (ГОСТ 15150-1969)","-общая,",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN -общая,.","dn=-общая,",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар--общемировая-none-none-none-85,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN -общемировая. (ГОСТ 15150-1969),-общемировая.,,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN -общемировая..,dn=-общемировая.,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-2семьпубликациймэксерии721-3утвержденныхв1984-1992ггдляразлич,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN 2.СемьпубликацийМЭКсерии721-3,утвержденныхв1984-1992гг.дляразличныхгрупп (ГОСТ 15150-1969)","2.СемьпубликацийМЭКсерии721-3,утвержденныхв1984-1992гг.дляразличныхгрупп",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN 2.СемьпубликацийМЭКсерии721-3,утвержденныхв1984-1992гг.дляразличныхгрупп.","dn=2.СемьпубликацийМЭКсерии721-3,утвержденныхв1984-1992гг.дляразличныхгрупп",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-изделийзащищенныхинезащищенныхотдействиянаружногоклиматастаци,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN изделий(защищенныхинезащищенныхотдействиянаружногоклиматастационарных, (ГОСТ 15150-1969)","изделий(защищенныхинезащищенныхотдействиянаружногоклиматастационарных,",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN изделий(защищенныхинезащищенныхотдействиянаружногоклиматастационарных,.","dn=изделий(защищенныхинезащищенныхотдействиянаружногоклиматастационарных,",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-переносныхпередвижныхназемныхисудовыхтранспортируемыххранящих,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN переносных,передвижныхназемныхисудовых,транспортируемых,хранящихся), (ГОСТ 15150-1969)","переносных,передвижныхназемныхисудовых,транспортируемых,хранящихся),",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN переносных,передвижныхназемныхисудовых,транспортируемых,хранящихся),.","dn=переносных,передвижныхназемныхисудовых,транспортируемых,хранящихся),",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-устанавливаютклиматическиеклассыусловийэксплуатацииихпривязку,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN устанавливаютклиматическиеклассыусловийэксплуатации,ихпривязкуктипамклиматов (ГОСТ 15150-1969)","устанавливаютклиматическиеклассыусловийэксплуатации,ихпривязкуктипамклиматов",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN устанавливаютклиматическиеклассыусловийэксплуатации,ихпривязкуктипамклиматов.","dn=устанавливаютклиматическиеклассыусловийэксплуатации,ихпривязкуктипамклиматов",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-помэк721-2-11982атакжеклассыподругимвидамвоздействийнапримерп,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN поМЭК721-2-1:1982,атакжеклассыподругимвидамвоздействий(например,по (ГОСТ 15150-1969)","поМЭК721-2-1:1982,атакжеклассыподругимвидамвоздействий(например,по",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN поМЭК721-2-1:1982,атакжеклассыподругимвидамвоздействий(например,по.","dn=поМЭК721-2-1:1982,атакжеклассыподругимвидамвоздействий(например,по",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-механическимпоагрессивнымсредамбиологическимфакторам-none-non,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN механическим,поагрессивнымсредам,биологическимфакторам). (ГОСТ 15150-1969)","механическим,поагрессивнымсредам,биологическимфакторам).",,,,,,,,,85,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN механическим,поагрессивнымсредам,биологическимфакторам)..","dn=механическим,поагрессивнымсредам,биологическимфакторам).",,,,,,,,,,,,,,,,,,,,
