sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_wall_branch,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass
ост-34-10-763-97-2-1600-1620-25--1620-1-17г1с,ОСТ 34-10-763-97,ОСТ 34.10.763-1997,тройники,Тройники,ТР,Тройник 1620х25 17Г1С ОСТ 34-10-763-1997,1600,1600,1620,25,1620,25,2.2,,,1806,17Г1С,1,pdf/тройники/ОСТ_34_10_763_97.pdf,,,,,,2,,17Г1С,,,1620х25,False,ост-34-10-763-97-2-1600-1620-25--1620-1,2,25,1620х25,Тройник равнопроходный по ОСТ 34-10-763-1997. Тип: ТР. DN 1600. Размеры 1620х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 1806 кг. Условное обозначение: 1620х25.,dn=1600; dn_branch=1600; outer_diameter=1620; wall_thickness=25; pn=2.2; mass_kg=1806; material=17Г1С; execution=2; material_grade=17Г1С; pn=2.2; equal_pass=да; outer_d_branch=1620; wall_branch=25; gost_designation=1620х25,1620,,,2.2,да
ост-34-10-763-97-2-1600-1620-25--1620-1-17г1сP,ОСТ 34-10-763-97,ОСТ 34.10.763-1997,тройники,Тройники,ТР,Тройник П 1620х25 17Г1С ОСТ 34-10-763-1997,1600,1600,1620,25,1620,25,2.2,,,1806,17Г1С,1,pdf/тройники/ОСТ_34_10_763_97.pdf,,,,,,2,,17Г1С,,,1620х25,True,ост-34-10-763-97-2-1600-1620-25--1620-1,2,25,1620х25,Тройник равнопроходный по ОСТ 34-10-763-1997. Тип: ТР. DN 1600. Размеры 1620х25 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 1806 кг. Условное обозначение: 1620х25.,dn=1600; dn_branch=1600; outer_diameter=1620; wall_thickness=25; pn=2.2; mass_kg=1806; material=17Г1С; execution=2; material_grade=17Г1С; pn=2.2; equal_pass=да; outer_d_branch=1620; wall_branch=25; gost_designation=1620х25; supervised=Да,1620,,,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 57х3 09Г2С ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,57х3,False,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=09Г2С; execution=2; material_grade=09Г2С; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 57х3 09Г2С ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,57х3,True,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=09Г2С; execution=2; material_grade=09Г2С; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3; supervised=Да,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 57х3 12Х18Н10Т ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,57х3,False,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 57х3 12Х18Н10Т ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,57х3,True,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3; supervised=Да,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 57х3 Ст20 ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,57х3,False,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=20; execution=2; material_grade=20; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 57х3 13ХФА ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,57х3,False,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=13ХФА; execution=2; material_grade=13ХФА; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 57х3 17Г1С ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,57х3,False,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3,57,80,50,2.2,да
ост-34-10-764-97-2-80-57-3--57-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 57х3 17Г1С ОСТ 34-10-764-1997,80,80,57,3,57,3,2.2,,,3.2,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,57х3,True,ост-34-10-764-97-2-80-57-3--57-1,2,3,57х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 57х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 3.2 кг. Условное обозначение: 57х3.,dn=80; dn_branch=80; outer_diameter=57; wall_thickness=3; pn=2.2; mass_kg=3.2; material=17Г1С; execution=2; material_grade=17Г1С; dy=80; dy1=50; pn=2.2; equal_pass=да; outer_d_branch=57; wall_branch=3; gost_designation=57х3; supervised=Да,57,80,50,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 89х3.5 09Г2С ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,89х3.5,False,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=09Г2С; execution=2; material_grade=09Г2С; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 89х3.5 09Г2С ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,89х3.5,True,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=09Г2С; execution=2; material_grade=09Г2С; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5; supervised=Да,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 89х3.5 12Х18Н10Т ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,89х3.5,False,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 89х3.5 12Х18Н10Т ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,89х3.5,True,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5; supervised=Да,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-20,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 89х3.5 Ст20 ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,20,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,20,,,89х3.5,False,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 20. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=20; execution=2; material_grade=20; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-13хфа,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 89х3.5 13ХФА ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,13ХФА,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,13ХФА,,,89х3.5,False,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 13ХФА. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=13ХФА; execution=2; material_grade=13ХФА; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-17г1с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 89х3.5 17Г1С ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,89х3.5,False,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=17Г1С; execution=2; material_grade=17Г1С; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5,89,80,65,2.2,да
ост-34-10-764-97-2-80-89-35--89-1-17г1сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 89х3.5 17Г1С ОСТ 34-10-764-1997,80,80,89,3.5,89,3.5,2.2,,,3.5,17Г1С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,17Г1С,,,89х3.5,True,ост-34-10-764-97-2-80-89-35--89-1,2,3.5,89х3.5,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 80. Размеры 89х3.5 мм. PN 2.2 МПа. Исполнение 2. Марка стали 17Г1С. Масса 3.5 кг. Условное обозначение: 89х3.5.,dn=80; dn_branch=80; outer_diameter=89; wall_thickness=3.5; pn=2.2; mass_kg=3.5; material=17Г1С; execution=2; material_grade=17Г1С; dy=80; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=89; wall_branch=3.5; gost_designation=89х3.5; supervised=Да,89,80,65,2.2,да
ост-34-10-764-97-2-65-76-3--76-1-09г2с,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 76х3 09Г2С ОСТ 34-10-764-1997,65,65,76,3,76,3,2.2,,,5,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,76х3,False,ост-34-10-764-97-2-65-76-3--76-1,2,3,76х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 65. Размеры 76х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 5 кг. Условное обозначение: 76х3.,dn=65; dn_branch=65; outer_diameter=76; wall_thickness=3; pn=2.2; mass_kg=5; material=09Г2С; execution=2; material_grade=09Г2С; dy=65; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=76; wall_branch=3; gost_designation=76х3,76,65,65,2.2,да
ост-34-10-764-97-2-65-76-3--76-1-09г2сP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 76х3 09Г2С ОСТ 34-10-764-1997,65,65,76,3,76,3,2.2,,,5,09Г2С,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,09Г2С,,,76х3,True,ост-34-10-764-97-2-65-76-3--76-1,2,3,76х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 65. Размеры 76х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 09Г2С. Масса 5 кг. Условное обозначение: 76х3.,dn=65; dn_branch=65; outer_diameter=76; wall_thickness=3; pn=2.2; mass_kg=5; material=09Г2С; execution=2; material_grade=09Г2С; dy=65; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=76; wall_branch=3; gost_designation=76х3; supervised=Да,76,65,65,2.2,да
ост-34-10-764-97-2-65-76-3--76-1-12х18н10т,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник 76х3 12Х18Н10Т ОСТ 34-10-764-1997,65,65,76,3,76,3,2.2,,,5,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,76х3,False,ост-34-10-764-97-2-65-76-3--76-1,2,3,76х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 65. Размеры 76х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 5 кг. Условное обозначение: 76х3.,dn=65; dn_branch=65; outer_diameter=76; wall_thickness=3; pn=2.2; mass_kg=5; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=65; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=76; wall_branch=3; gost_designation=76х3,76,65,65,2.2,да
ост-34-10-764-97-2-65-76-3--76-1-12х18н10тP,ОСТ 34-10-764-97,ОСТ 34.10.764-1997,тройники,Тройники,ТР,Тройник П 76х3 12Х18Н10Т ОСТ 34-10-764-1997,65,65,76,3,76,3,2.2,,,5,12Х18Н10Т,1,pdf/тройники/ОСТ_34_10_764_97.pdf,,,,,,2,,12Х18Н10Т,,,76х3,True,ост-34-10-764-97-2-65-76-3--76-1,2,3,76х3,Тройник равнопроходный по ОСТ 34-10-764-1997. Тип: ТР. DN 65. Размеры 76х3 мм. PN 2.2 МПа. Исполнение 2. Марка стали 12Х18Н10Т. Масса 5 кг. Условное обозначение: 76х3.,dn=65; dn_branch=65; outer_diameter=76; wall_thickness=3; pn=2.2; mass_kg=5; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; dy=65; dy1=65; pn=2.2; equal_pass=да; outer_d_branch=76; wall_branch=3; gost_designation=76х3; supervised=Да,76,65,65,2.2,да
