sku,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,angle,radius,pn,mass_kg,material,material_grade,execution,gost_designation,normative_key,pdf_path,standard_page,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,coating,washer_type,nominal_d_mm,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_outer_d_branch,dim_length,dim_with_support,dim_support_d,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,equal_pass,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock
гост-12821-1980-15-pn10-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN10 ГОСТ 12821-1980,15,,95,,,,,,10,0.58,,,1,1-15-10,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn10-фв,1,,,,,,,,,,1-15-10,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-10. DN 15. PN 10 кгс/см² (1 МПа). Исполнение 1.,dn=15; outer_diameter=95; pn=10; mass_kg=0.58; execution=1; d_inner=12; flange_thickness=10; pn_mpa=1; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,12,10,1,,65,4,95,33,14,ФВ,1,,0.58,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-250-pn25-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN250 PN25 Ст20 ГОСТ 12821-1980,250,,425,,,,,,25,24.4,20,20,1,1-250-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-250-pn25-фв,1,,,,,,,,,,1-250-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-250-25. DN 250. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=250; outer_diameter=425; pn=25; mass_kg=24.4; execution=1; d_inner=254; flange_thickness=29; pn_mpa=2.5; bolt_circle_d=370; stud_count=12; bolt_d=30; h4=75; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,254,29,2.5,,370,12,425,75,30,ФВ,1,,24.4,,,,,,,,variation,гост-12821-1980-250-pn25-фв,20,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 ГОСТ 12821-1980,300,,485,,,,,,25,33.29,,,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,300,,485,,,,,,25,33.29,08Х18Н10Т,08Х18Н10Т,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст09Г2С ГОСТ 12821-1980,300,,485,,,,,,25,33.29,09Г2С,09Г2С,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст10 ГОСТ 12821-1980,300,,485,,,,,,25,33.29,10,10,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,10,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,300,,485,,,,,,25,33.29,12Х18Н10Т,12Х18Н10Т,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст13ХФА ГОСТ 12821-1980,300,,485,,,,,,25,33.29,13ХФА,13ХФА,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст17Г1С ГОСТ 12821-1980,300,,485,,,,,,25,33.29,17Г1С,17Г1С,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-300-pn25-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN300 PN25 Ст20 ГОСТ 12821-1980,300,,485,,,,,,25,33.29,20,20,1,1-300-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-300-pn25-фв,1,,,,,,,,,,1-300-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-300-25. DN 300. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=300; outer_diameter=485; pn=25; mass_kg=33.29; execution=1; d_inner=303; flange_thickness=32; pn_mpa=2.5; bolt_circle_d=430; stud_count=16; bolt_d=30; h4=80; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,303,32,2.5,,430,16,485,80,30,ФВ,1,,33.29,,,,,,,,variation,гост-12821-1980-300-pn25-фв,20,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 ГОСТ 12821-1980,350,,550,,,,,,25,46.57,,,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст08Х18Н10Т ГОСТ 12821-1980,350,,550,,,,,,25,46.57,08Х18Н10Т,08Х18Н10Т,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст09Г2С ГОСТ 12821-1980,350,,550,,,,,,25,46.57,09Г2С,09Г2С,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 09Г2С.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст10 ГОСТ 12821-1980,350,,550,,,,,,25,46.57,10,10,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 10.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,10,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст12Х18Н10Т ГОСТ 12821-1980,350,,550,,,,,,25,46.57,12Х18Н10Т,12Х18Н10Т,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст13ХФА ГОСТ 12821-1980,350,,550,,,,,,25,46.57,13ХФА,13ХФА,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 13ХФА.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст17Г1С ГОСТ 12821-1980,350,,550,,,,,,25,46.57,17Г1С,17Г1С,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 17Г1С.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-350-pn25-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN350 PN25 Ст20 ГОСТ 12821-1980,350,,550,,,,,,25,46.57,20,20,1,1-350-25,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-350-pn25-фв,1,,,,,,,,,,1-350-25,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-350-25. DN 350. PN 25 кгс/см² (2.5 МПа). Исполнение 1. Материал: 20.,dn=350; outer_diameter=550; pn=25; mass_kg=46.57; execution=1; d_inner=351; flange_thickness=36; pn_mpa=2.5; bolt_circle_d=490; stud_count=16; bolt_d=33; h4=85; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,351,36,2.5,,490,16,550,85,33,ФВ,1,,46.57,,,,,,,,variation,гост-12821-1980-350-pn25-фв,20,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 ГОСТ 12821-1980,15,,95,,,,,,40,0.79,,,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст08Х18Н10Т ГОСТ 12821-1980,15,,95,,,,,,40,0.79,08Х18Н10Т,08Х18Н10Т,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст09Г2С ГОСТ 12821-1980,15,,95,,,,,,40,0.79,09Г2С,09Г2С,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 09Г2С.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст10 ГОСТ 12821-1980,15,,95,,,,,,40,0.79,10,10,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 10.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,10,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст12Х18Н10Т ГОСТ 12821-1980,15,,95,,,,,,40,0.79,12Х18Н10Т,12Х18Н10Т,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст13ХФА ГОСТ 12821-1980,15,,95,,,,,,40,0.79,13ХФА,13ХФА,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 13ХФА.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-15-pn40-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN40 Ст17Г1С ГОСТ 12821-1980,15,,95,,,,,,40,0.79,17Г1С,17Г1С,1,1-15-40,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn40-фв,1,,,,,,,,,,1-15-40,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-40. DN 15. PN 40 кгс/см² (4 МПа). Исполнение 1. Материал: 17Г1С.,dn=15; outer_diameter=95; pn=40; mass_kg=0.79; execution=1; d_inner=12; flange_thickness=14; pn_mpa=4; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,12,14,4,,65,4,95,33,14,ФВ,1,,0.79,,,,,,,,variation,гост-12821-1980-15-pn40-фв,17Г1С,Нет,,onbackorder,no
