sku,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,angle,radius,pn,mass_kg,material,material_grade,execution,gost_designation,normative_key,pdf_path,standard_page,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,coating,washer_type,nominal_d_mm,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_outer_d_branch,dim_length,dim_with_support,dim_support_d,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,equal_pass,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-10г2с1,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 10Г2С1 СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,10Г2С1,10Г2С1,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 10Г2С1.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=10Г2С1; execution=2; material_grade=10Г2С1; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,10Г2С1,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-10х17н13м2т,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 10Х17Н13М2Т СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,10Х17Н13М2Т,10Х17Н13М2Т,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 10Х17Н13М2Т.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,10Х17Н13М2Т,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-12х18н10т,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 12Х18Н10Т СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,12Х18Н10Т,12Х18Н10Т,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 12Х18Н10Т.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,12Х18Н10Т,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-13хфа,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 13ХФА СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,13ХФА,13ХФА,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 13ХФА.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=13ХФА; execution=2; material_grade=13ХФА; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,13ХФА,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-15гс,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 15ГС СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,15ГС,15ГС,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 15ГС.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=15ГС; execution=2; material_grade=15ГС; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,15ГС,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-17г1с,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 17Г1С СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,17Г1С,17Г1С,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 17Г1С.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=17Г1С; execution=2; material_grade=17Г1С; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,17Г1С,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-17г1с-у,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 17Г1С-У СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,17Г1С-У,17Г1С-У,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 17Г1С-У.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=17Г1С-У; execution=2; material_grade=17Г1С-У; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,17Г1С-У,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-17гс,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 17ГС СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,17ГС,17ГС,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 17ГС.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=17ГС; execution=2; material_grade=17ГС; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,17ГС,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80-20,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 89х3.5 исп. 2 20 СТО СРО-П 60542948.00011-2013,40,80,89,3.5,80,,,,,,20,20,2,89х3.5,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,2,,,,,,,,,,89х3.5,Отвод по СТО СРО-П 60542948.00011-2013. DN 40. Наружный диаметр 89 мм. Толщина стенки 3.5 мм. Исполнение 2. Марка стали 20.,dn=40; dn_branch=80; outer_diameter=89; wall_thickness=3.5; material=20; execution=2; material_grade=20; gost_designation=89х3.5; outer_d_branch=80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-40-2-89-3-5-80-80,20,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,,,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 08Х18Н10Т.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|10Г2|10Г2С1|10Х17Н13М2Т|12Х18Н10Т|13ХФА|15ГС|17Г1С|17Г1С-У|17ГС|20,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-08х18н10т,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 08Х18Н10Т СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,08Х18Н10Т,08Х18Н10Т,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 08Х18Н10Т.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,08Х18Н10Т,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-09г2с,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 09Г2С СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,09Г2С,09Г2С,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 09Г2С.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=09Г2С; execution=2; material_grade=09Г2С; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,09Г2С,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-10,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 10 СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,10,10,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 10.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=10; execution=2; material_grade=10; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,10,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-10г2,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 10Г2 СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,10Г2,10Г2,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 10Г2.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=10Г2; execution=2; material_grade=10Г2; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,10Г2,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-10г2с1,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 10Г2С1 СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,10Г2С1,10Г2С1,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 10Г2С1.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=10Г2С1; execution=2; material_grade=10Г2С1; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,10Г2С1,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-10х17н13м2т,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 10Х17Н13М2Т СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,10Х17Н13М2Т,10Х17Н13М2Т,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 10Х17Н13М2Т.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,10Х17Н13М2Т,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-12х18н10т,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 12Х18Н10Т СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,12Х18Н10Т,12Х18Н10Т,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 12Х18Н10Т.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,12Х18Н10Т,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-13хфа,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 13ХФА СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,13ХФА,13ХФА,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 13ХФА.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=13ХФА; execution=2; material_grade=13ХФА; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,13ХФА,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-15гс,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 15ГС СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,15ГС,15ГС,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 15ГС.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=15ГС; execution=2; material_grade=15ГС; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,15ГС,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-17г1с,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 17Г1С СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,17Г1С,17Г1С,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 17Г1С.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=17Г1С; execution=2; material_grade=17Г1С; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,17Г1С,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-17г1с-у,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 17Г1С-У СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,17Г1С-У,17Г1С-У,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 17Г1С-У.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=17Г1С-У; execution=2; material_grade=17Г1С-У; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,17Г1С-У,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-17гс,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 17ГС СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,17ГС,17ГС,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 17ГС.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=17ГС; execution=2; material_grade=17ГС; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,17ГС,Нет,,onbackorder,no
сто-сро-п-60542948-00011-2013-65-2-76-3-57-57-20,СТО СРО-П 60542948.00011-2013,отводы,Отводы,ОГ,Колено гнутое 76х3 исп. 2 20 СТО СРО-П 60542948.00011-2013,65,57,76,3,57,,,,,,20,20,2,76х3,,pdf/отводы/СТО_СРОП_60542948_00011_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,2,,,,,,,,,,76х3,Отвод по СТО СРО-П 60542948.00011-2013. DN 65. Наружный диаметр 76 мм. Толщина стенки 3 мм. Исполнение 2. Марка стали 20.,dn=65; dn_branch=57; outer_diameter=76; wall_thickness=3; material=20; execution=2; material_grade=20; gost_designation=76х3; outer_d_branch=57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variation,сто-сро-п-60542948-00011-2013-65-2-76-3-57-57,20,Нет,,onbackorder,no
сто-сро-п-60542948-00015-2013-1000-2-1020-10-1000-1020,СТО СРО-П 60542948.00015-2013,переходы,Переходы,ПС,Переход 1020х10-1020х10 исп. 02 СТО СРО-П 60542948.00015-2013,1000,1000,1020,10,1020,10,,,,,,,2,Э-1020х10-1020х10,СТО СРО-П 60542948.00015-2013,pdf/переходы/СТО_СРОП_60542948_00015_2013.pdf,1,,,,,,,,,False,сто-сро-п-60542948-00015-2013-1000-2-1020-10-1000-1020,2,,,,,,,,,,Э-1020х10-1020х10,Переход концентрический по СТО СРО-П 60542948.00015-2013. Тип: ПС. DN 1000. DN1 1000. Исполнение 02. Размеры 1020х10-1020х10 мм. Марка стали 08Х18Н10Т. Условное обозначение: Э-1020х10-1020х10.,dn=1000; dn_branch=1000; outer_diameter=1020; wall_thickness=10; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=1020; wall_branch=10; gost_designation=Э-1020х10-1020х10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|10Г2|10Г2С1|10Х17Н13М2Т|12Х18Н10Т|13ХФА|17Г1С|17Г1С-У|17ГС|20,Нет,,onbackorder,no
