sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_gost_designation,description,attributes,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_outer_d_branch
гост-17379-2001-1-350-377-10---1-17г1с,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-377х10 17Г1С ГОСТ 17379-2001,350,,377,10,,,,19,17Г1С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,17Г1С,,,1-377х10,False,гост-17379-2001-1-350-377-10---1,1,115,1-377х10,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 350. Наружный диаметр D 377 мм. Толщина стенки T 10 мм. Высота K 115 мм. Марка стали 17Г1С. Масса 19 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-377х10.,dn=350; outer_diameter=377; wall_thickness=10; mass_kg=19; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=115; gost_designation=1-377х10,,,,
гост-17379-2001-1-350-377-10---1-17г1сP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-377х10 17Г1С ГОСТ 17379-2001,350,,377,10,,,,19,17Г1С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,17Г1С,,,1-377х10,True,гост-17379-2001-1-350-377-10---1,1,115,1-377х10,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 350. Наружный диаметр D 377 мм. Толщина стенки T 10 мм. Высота K 115 мм. Марка стали 17Г1С. Масса 19 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-377х10.,dn=350; outer_diameter=377; wall_thickness=10; mass_kg=19; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=115; gost_designation=1-377х10; supervised=Да,,,,
гост-17379-2001-1-400-426-12---1-09г2с,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х12 09Г2С ГОСТ 17379-2001,400,,426,12,,,,23,09Г2С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,09Г2С,,,1-426х12,False,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 09Г2С. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=125; gost_designation=1-426х12,,,,
гост-17379-2001-1-400-426-12---1-09г2сP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-426х12 09Г2С ГОСТ 17379-2001,400,,426,12,,,,23,09Г2С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,09Г2С,,,1-426х12,True,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 09Г2С. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=125; gost_designation=1-426х12; supervised=Да,,,,
гост-17379-2001-1-400-426-12---1-12х18н10т,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х12 12Х18Н10Т ГОСТ 17379-2001,400,,426,12,,,,23,12Х18Н10Т,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,12Х18Н10Т,,,1-426х12,False,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 12Х18Н10Т. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=125; gost_designation=1-426х12,,,,
гост-17379-2001-1-400-426-12---1-12х18н10тP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-426х12 12Х18Н10Т ГОСТ 17379-2001,400,,426,12,,,,23,12Х18Н10Т,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,12Х18Н10Т,,,1-426х12,True,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 12Х18Н10Т. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=125; gost_designation=1-426х12; supervised=Да,,,,
гост-17379-2001-1-400-426-12---1-20,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х12 Ст20 ГОСТ 17379-2001,400,,426,12,,,,23,20,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,20,,,1-426х12,False,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 20. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=20; execution=1; material_grade=20; height_mm=125; gost_designation=1-426х12,,,,
гост-17379-2001-1-400-426-12---1-13хфа,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х12 13ХФА ГОСТ 17379-2001,400,,426,12,,,,23,13ХФА,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,13ХФА,,,1-426х12,False,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 13ХФА. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=125; gost_designation=1-426х12,,,,
гост-17379-2001-1-400-426-12---1-17г1с,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х12 17Г1С ГОСТ 17379-2001,400,,426,12,,,,23,17Г1С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,17Г1С,,,1-426х12,False,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 17Г1С. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=125; gost_designation=1-426х12,,,,
гост-17379-2001-1-400-426-12---1-17г1сP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-426х12 17Г1С ГОСТ 17379-2001,400,,426,12,,,,23,17Г1С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,17Г1С,,,1-426х12,True,гост-17379-2001-1-400-426-12---1,1,125,1-426х12,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 12 мм. Высота K 125 мм. Марка стали 17Г1С. Масса 23 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х12.,dn=400; outer_diameter=426; wall_thickness=12; mass_kg=23; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=125; gost_designation=1-426х12; supervised=Да,,,,
гост-17379-2001-1-400-426-16---1-09г2с,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х16 09Г2С ГОСТ 17379-2001,400,,426,16,,,,30,09Г2С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,09Г2С,,,1-426х16,False,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 09Г2С. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=125; gost_designation=1-426х16,,,,
гост-17379-2001-1-400-426-16---1-09г2сP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-426х16 09Г2С ГОСТ 17379-2001,400,,426,16,,,,30,09Г2С,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,09Г2С,,,1-426х16,True,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 09Г2С. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=125; gost_designation=1-426х16; supervised=Да,,,,
гост-17379-2001-1-400-426-16---1-12х18н10т,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х16 12Х18Н10Т ГОСТ 17379-2001,400,,426,16,,,,30,12Х18Н10Т,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,12Х18Н10Т,,,1-426х16,False,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 12Х18Н10Т. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=125; gost_designation=1-426х16,,,,
гост-17379-2001-1-400-426-16---1-12х18н10тP,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка П 1-426х16 12Х18Н10Т ГОСТ 17379-2001,400,,426,16,,,,30,12Х18Н10Т,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,12Х18Н10Т,,,1-426х16,True,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 12Х18Н10Т. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=125; gost_designation=1-426х16; supervised=Да,,,,
гост-17379-2001-1-400-426-16---1-20,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х16 Ст20 ГОСТ 17379-2001,400,,426,16,,,,30,20,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,20,,,1-426х16,False,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 20. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=20; execution=1; material_grade=20; height_mm=125; gost_designation=1-426х16,,,,
гост-17379-2001-1-400-426-16---1-13хфа,ГОСТ 17379-2001,ГОСТ 17379-2001,заглушки,Заглушки,ЗЭ,Заглушка 1-426х16 13ХФА ГОСТ 17379-2001,400,,426,16,,,,30,13ХФА,1,pdf/отводы/ГОСТ_17379_2001.pdf,,,,,,1,,13ХФА,,,1-426х16,False,гост-17379-2001-1-400-426-16---1,1,125,1-426х16,Заглушка эллиптическая бесшовная приварная по ГОСТ 17379-2001. Исполнение 1. DN 400. Наружный диаметр D 426 мм. Толщина стенки T 16 мм. Высота K 125 мм. Марка стали 13ХФА. Масса 30 кг. Расчётное давление PN до 16 МПа. Температура от -70 до +450 °C. Условное обозначение: 1-426х16.,dn=400; outer_diameter=426; wall_thickness=16; mass_kg=30; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=125; gost_designation=1-426х16,,,,
