sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_gost_designation,description,attributes
гост-6533-1978-1-720-720-12---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s12 13ХФА ГОСТ 6533-1978,720,,720,12,,,,56.1,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,720-12,False,гост-6533-1978-1-720-720-12---1,1,180,,,,720-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 12 мм. Марка стали 13ХФА. Масса 56.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-12.",dn=720; outer_diameter=720; wall_thickness=12; mass_kg=56.1; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=180; gost_designation=720-12
гост-6533-1978-1-720-720-12---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s12 17Г1С ГОСТ 6533-1978,720,,720,12,,,,56.1,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,720-12,False,гост-6533-1978-1-720-720-12---1,1,180,,,,720-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 12 мм. Марка стали 17Г1С. Масса 56.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-12.",dn=720; outer_diameter=720; wall_thickness=12; mass_kg=56.1; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=180; gost_designation=720-12
гост-6533-1978-1-720-720-12---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s12 17Г1С ГОСТ 6533-1978,720,,720,12,,,,56.1,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,720-12,True,гост-6533-1978-1-720-720-12---1,1,180,,,,720-12,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 12 мм. Марка стали 17Г1С. Масса 56.1 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-12.",dn=720; outer_diameter=720; wall_thickness=12; mass_kg=56.1; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=180; gost_designation=720-12; supervised=Да
гост-6533-1978-1-720-720-40---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s40 09Г2С ГОСТ 6533-1978,720,,720,40,,,,,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,720-40,False,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 09Г2С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=180; gost_designation=720-40
гост-6533-1978-1-720-720-40---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s40 09Г2С ГОСТ 6533-1978,720,,720,40,,,,,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,720-40,True,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 09Г2С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=180; gost_designation=720-40; supervised=Да
гост-6533-1978-1-720-720-40---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s40 12Х18Н10Т ГОСТ 6533-1978,720,,720,40,,,,,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,720-40,False,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 12Х18Н10Т. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=180; gost_designation=720-40
гост-6533-1978-1-720-720-40---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s40 12Х18Н10Т ГОСТ 6533-1978,720,,720,40,,,,,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,720-40,True,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 12Х18Н10Т. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=180; gost_designation=720-40; supervised=Да
гост-6533-1978-1-720-720-40---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s40 Ст20 ГОСТ 6533-1978,720,,720,40,,,,,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,720-40,False,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 20. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=20; execution=1; material_grade=20; height_mm=180; gost_designation=720-40
гост-6533-1978-1-720-720-40---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s40 13ХФА ГОСТ 6533-1978,720,,720,40,,,,,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,720-40,False,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 13ХФА. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=180; gost_designation=720-40
гост-6533-1978-1-720-720-40---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s40 17Г1С ГОСТ 6533-1978,720,,720,40,,,,,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,720-40,False,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 17Г1С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=180; gost_designation=720-40
гост-6533-1978-1-720-720-40---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s40 17Г1С ГОСТ 6533-1978,720,,720,40,,,,,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,720-40,True,гост-6533-1978-1-720-720-40---1,1,180,,,,720-40,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 40 мм. Марка стали 17Г1С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-40.",dn=720; outer_diameter=720; wall_thickness=40; mass_kg=68.7; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=180; gost_designation=720-40; supervised=Да
гост-6533-1978-1-720-720-18---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s18 09Г2С ГОСТ 6533-1978,720,,720,18,,,,87.2,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,720-18,False,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 09Г2С. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=180; gost_designation=720-18
гост-6533-1978-1-720-720-18---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s18 09Г2С ГОСТ 6533-1978,720,,720,18,,,,87.2,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,720-18,True,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 09Г2С. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=180; gost_designation=720-18; supervised=Да
гост-6533-1978-1-720-720-18---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s18 12Х18Н10Т ГОСТ 6533-1978,720,,720,18,,,,87.2,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,720-18,False,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 12Х18Н10Т. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=180; gost_designation=720-18
гост-6533-1978-1-720-720-18---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D720 H180 s18 12Х18Н10Т ГОСТ 6533-1978,720,,720,18,,,,87.2,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,720-18,True,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 12Х18Н10Т. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=180; gost_designation=720-18; supervised=Да
гост-6533-1978-1-720-720-18---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s18 Ст20 ГОСТ 6533-1978,720,,720,18,,,,87.2,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,720-18,False,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 20. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=20; execution=1; material_grade=20; height_mm=180; gost_designation=720-18
гост-6533-1978-1-720-720-18---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D720 H180 s18 13ХФА ГОСТ 6533-1978,720,,720,18,,,,87.2,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,720-18,False,гост-6533-1978-1-720-720-18---1,1,180,,,,720-18,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 720 мм. Высота эллиптической части H 180 мм. Толщина стенки s 18 мм. Марка стали 13ХФА. Масса 87.2 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 720-18.",dn=720; outer_diameter=720; wall_thickness=18; mass_kg=87.2; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=180; gost_designation=720-18
