sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-8732-78-бш-108x10-bare-09г2с,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х10 09Г2С ГОСТ 8732-1978,100,,108,10,,,,,,24.17,09Г2С,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,09Г2С,,,108х10-09Г2С,False,гост-8732-78-бш-108x10-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 10 мм. Теоретическая масса 24.17 кг/м. Технология: Горячедеформированная. Марка стали 09Г2С. Условное обозначение: 108х10-09Г2С.,dn=100; outer_diameter=108; wall_thickness=10; mass_kg=24.17; material_grade=09Г2С; technology=Горячедеформированная; gost_designation=108х10-09Г2С; source_subcategory=Стальные,variation,гост-8732-78-бш-108x10-bare,09Г2С,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х10-09Г2С,theoretical_kg_per_m
гост-8732-78-бш-108x16-bare,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х16 ГОСТ 8732-1978,100,,108,16,,,,,,36.30,,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,,,,108х16-10,False,гост-8732-78-бш-108x16-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 16 мм. Теоретическая масса 36.30 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х16-10.,dn=100; outer_diameter=108; wall_thickness=16; mass_kg=36.30; material_grade=10; technology=Горячедеформированная; gost_designation=108х16-10; source_subcategory=Стальные,variable,,09Г2С|10|10Г2|20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х16-10,theoretical_kg_per_m
гост-8732-78-бш-108x16-bare-10,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х16 Ст10 ГОСТ 8732-1978,100,,108,16,,,,,,36.30,10,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,10,,,108х16-10,False,гост-8732-78-бш-108x16-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 16 мм. Теоретическая масса 36.30 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х16-10.,dn=100; outer_diameter=108; wall_thickness=16; mass_kg=36.30; material_grade=10; technology=Горячедеформированная; gost_designation=108х16-10; source_subcategory=Стальные,variation,гост-8732-78-бш-108x16-bare,10,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х16-10,theoretical_kg_per_m
гост-8732-78-бш-108x16-bare-20,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х16 Ст20 ГОСТ 8732-1978,100,,108,16,,,,,,36.30,20,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,20,,,108х16-20,False,гост-8732-78-бш-108x16-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 16 мм. Теоретическая масса 36.30 кг/м. Технология: Горячедеформированная. Марка стали Ст20. Условное обозначение: 108х16-20.,dn=100; outer_diameter=108; wall_thickness=16; mass_kg=36.30; material_grade=20; technology=Горячедеформированная; gost_designation=108х16-20; source_subcategory=Стальные,variation,гост-8732-78-бш-108x16-bare,20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х16-20,theoretical_kg_per_m
гост-8732-78-бш-108x16-bare-09г2с,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х16 09Г2С ГОСТ 8732-1978,100,,108,16,,,,,,36.30,09Г2С,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,09Г2С,,,108х16-09Г2С,False,гост-8732-78-бш-108x16-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 16 мм. Теоретическая масса 36.30 кг/м. Технология: Горячедеформированная. Марка стали 09Г2С. Условное обозначение: 108х16-09Г2С.,dn=100; outer_diameter=108; wall_thickness=16; mass_kg=36.30; material_grade=09Г2С; technology=Горячедеформированная; gost_designation=108х16-09Г2С; source_subcategory=Стальные,variation,гост-8732-78-бш-108x16-bare,09Г2С,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х16-09Г2С,theoretical_kg_per_m
гост-8732-78-бш-108x16-bare-10г2,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х16 10Г2 ГОСТ 8732-1978,100,,108,16,,,,,,36.30,10Г2,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,10Г2,,,108х16-10Г2,False,гост-8732-78-бш-108x16-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 16 мм. Теоретическая масса 36.30 кг/м. Технология: Горячедеформированная. Марка стали 10Г2. Условное обозначение: 108х16-10Г2.,dn=100; outer_diameter=108; wall_thickness=16; mass_kg=36.30; material_grade=10Г2; technology=Горячедеформированная; gost_designation=108х16-10Г2; source_subcategory=Стальные,variation,гост-8732-78-бш-108x16-bare,10Г2,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х16-10Г2,theoretical_kg_per_m
гост-8732-78-бш-108x4-bare,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х4 ГОСТ 8732-1978,100,,108,4,,,,,,10.26,,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,,,,108х4-10,False,гост-8732-78-бш-108x4-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 4 мм. Теоретическая масса 10.26 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х4-10.,dn=100; outer_diameter=108; wall_thickness=4; mass_kg=10.26; material_grade=10; technology=Горячедеформированная; gost_designation=108х4-10; source_subcategory=Стальные,variable,,09Г2С|10|10Г2|20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х4-10,theoretical_kg_per_m
гост-8732-78-бш-108x4-bare-10,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х4 Ст10 ГОСТ 8732-1978,100,,108,4,,,,,,10.26,10,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,10,,,108х4-10,False,гост-8732-78-бш-108x4-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 4 мм. Теоретическая масса 10.26 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х4-10.,dn=100; outer_diameter=108; wall_thickness=4; mass_kg=10.26; material_grade=10; technology=Горячедеформированная; gost_designation=108х4-10; source_subcategory=Стальные,variation,гост-8732-78-бш-108x4-bare,10,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х4-10,theoretical_kg_per_m
гост-8732-78-бш-108x4-bare-20,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х4 Ст20 ГОСТ 8732-1978,100,,108,4,,,,,,10.26,20,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,20,,,108х4-20,False,гост-8732-78-бш-108x4-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 4 мм. Теоретическая масса 10.26 кг/м. Технология: Горячедеформированная. Марка стали Ст20. Условное обозначение: 108х4-20.,dn=100; outer_diameter=108; wall_thickness=4; mass_kg=10.26; material_grade=20; technology=Горячедеформированная; gost_designation=108х4-20; source_subcategory=Стальные,variation,гост-8732-78-бш-108x4-bare,20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х4-20,theoretical_kg_per_m
гост-8732-78-бш-108x4-bare-09г2с,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х4 09Г2С ГОСТ 8732-1978,100,,108,4,,,,,,10.26,09Г2С,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,09Г2С,,,108х4-09Г2С,False,гост-8732-78-бш-108x4-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 4 мм. Теоретическая масса 10.26 кг/м. Технология: Горячедеформированная. Марка стали 09Г2С. Условное обозначение: 108х4-09Г2С.,dn=100; outer_diameter=108; wall_thickness=4; mass_kg=10.26; material_grade=09Г2С; technology=Горячедеформированная; gost_designation=108х4-09Г2С; source_subcategory=Стальные,variation,гост-8732-78-бш-108x4-bare,09Г2С,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х4-09Г2С,theoretical_kg_per_m
гост-8732-78-бш-108x4-bare-10г2,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х4 10Г2 ГОСТ 8732-1978,100,,108,4,,,,,,10.26,10Г2,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,10Г2,,,108х4-10Г2,False,гост-8732-78-бш-108x4-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 4 мм. Теоретическая масса 10.26 кг/м. Технология: Горячедеформированная. Марка стали 10Г2. Условное обозначение: 108х4-10Г2.,dn=100; outer_diameter=108; wall_thickness=4; mass_kg=10.26; material_grade=10Г2; technology=Горячедеформированная; gost_designation=108х4-10Г2; source_subcategory=Стальные,variation,гост-8732-78-бш-108x4-bare,10Г2,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х4-10Г2,theoretical_kg_per_m
гост-8732-78-бш-108x5-bare,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х5 ГОСТ 8732-1978,100,,108,5,,,,,,12.70,,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,,,,108х5-10,False,гост-8732-78-бш-108x5-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 5 мм. Теоретическая масса 12.70 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х5-10.,dn=100; outer_diameter=108; wall_thickness=5; mass_kg=12.70; material_grade=10; technology=Горячедеформированная; gost_designation=108х5-10; source_subcategory=Стальные,variable,,09Г2С|10|20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х5-10,theoretical_kg_per_m
гост-8732-78-бш-108x5-bare-10,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х5 Ст10 ГОСТ 8732-1978,100,,108,5,,,,,,12.70,10,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,10,,,108х5-10,False,гост-8732-78-бш-108x5-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 5 мм. Теоретическая масса 12.70 кг/м. Технология: Горячедеформированная. Марка стали Ст10. Условное обозначение: 108х5-10.,dn=100; outer_diameter=108; wall_thickness=5; mass_kg=12.70; material_grade=10; technology=Горячедеформированная; gost_designation=108х5-10; source_subcategory=Стальные,variation,гост-8732-78-бш-108x5-bare,10,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х5-10,theoretical_kg_per_m
гост-8732-78-бш-108x5-bare-20,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х5 Ст20 ГОСТ 8732-1978,100,,108,5,,,,,,12.70,20,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,20,,,108х5-20,False,гост-8732-78-бш-108x5-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 5 мм. Теоретическая масса 12.70 кг/м. Технология: Горячедеформированная. Марка стали Ст20. Условное обозначение: 108х5-20.,dn=100; outer_diameter=108; wall_thickness=5; mass_kg=12.70; material_grade=20; technology=Горячедеформированная; gost_designation=108х5-20; source_subcategory=Стальные,variation,гост-8732-78-бш-108x5-bare,20,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х5-20,theoretical_kg_per_m
гост-8732-78-бш-108x5-bare-09г2с,ГОСТ 8732-1978,ГОСТ 8732-1978,трубы,Трубы,БШ,Труба б/ш 108х5 09Г2С ГОСТ 8732-1978,100,,108,5,,,,,,12.70,09Г2С,,pdf/трубы/ГОСТ_8732_1978.pdf,,,,,,,,09Г2С,,,108х5-09Г2С,False,гост-8732-78-бш-108x5-bare,Труба по ГОСТ 8732-78. Бесшовная. Тип БШ. DN 100. Наружный диаметр 108 мм. Толщина стенки 5 мм. Теоретическая масса 12.70 кг/м. Технология: Горячедеформированная. Марка стали 09Г2С. Условное обозначение: 108х5-09Г2С.,dn=100; outer_diameter=108; wall_thickness=5; mass_kg=12.70; material_grade=09Г2С; technology=Горячедеформированная; gost_designation=108х5-09Г2С; source_subcategory=Стальные,variation,гост-8732-78-бш-108x5-bare,09Г2С,Нет,,onbackorder,no,,,,100,,,,Горячедеформированная,,,,Стальные,108х5-09Г2С,theoretical_kg_per_m
